experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:35Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,0,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8752745873288594,0.9077570869667239,0.7407407407407407,0.865,17,0.17,0.33696475625038147,0.25188466906547546,36451.50390625,34459.82421875,1991.6796875,35960.16015625,1.2283598184585571,1.2805639410016738,0.1623909919999278,1.1159394290007185,0.003583129000617191,0.0015245369995682267,0.003719798096669062,452.64453125,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:36Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,1,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.7142857142857143,0.85,18,0.18,0.33737465739250183,0.2569729685783386,36453.27734375,34306.21875,2147.05859375,35954.859375,1.2460418939590454,0.8404269699985889,0.11742384500030312,0.7208127989997593,0.0023383389998343773,0.00163274199985608,0.0024027093299991975,452.6484375,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,2,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.7407407407407407,0.855,17,0.17,0.3366468846797943,0.27018511295318604,36433.265625,34495.1171875,1938.1484375,35952.23046875,1.2025848627090454,0.8577622929988138,0.11718043699875125,0.7383479929994792,0.002281549999679555,0.0016835859987622825,0.0024611599766649304,452.6484375,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:38Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,3,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.7407407407407407,0.85,17,0.17,0.3381178677082062,0.26353830099105835,36435.02734375,34347.55078125,2087.4765625,35934.80859375,1.250544548034668,0.8717999739983497,0.12260665699977835,0.7469636259993422,0.003061618999709026,0.0016178240002773236,0.0024898787533311406,452.65234375,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,4,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.7407407407407407,0.845,17,0.17,0.3337356150150299,0.2510764002799988,36430.99609375,34375.08984375,2055.90625,35991.453125,1.0988563299179077,0.855456322999089,0.1194267819992092,0.7337056569995184,0.002649579999342677,0.001773019999745884,0.002445685523331728,453.26171875,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:40Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,5,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.7407407407407407,0.855,17,0.17,0.336942583322525,0.25846630334854126,36438.4609375,34430.36328125,2008.09765625,35950.4140625,1.2201155424118042,0.8385793199995533,0.12850635900031193,0.7078913149998698,0.002575577002062346,0.0016388379990530666,0.002359637716666233,453.26953125,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:41Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,6,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8709470684613785,0.9057611001961952,0.7142857142857143,0.84,18,0.18,0.33325982093811035,0.2511618435382843,36439.1875,34678.6484375,1760.5390625,36005.44921875,1.0843485593795776,0.8415719810000155,0.11463476599965361,0.7244933649999439,0.002478109001458506,0.0018963809998240322,0.0024149778833331462,453.26953125,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:41Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,7,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8708232455998861,0.905704516970206,0.7142857142857143,0.835,18,0.18,0.33709242939949036,0.2553970217704773,36449.21875,34777.7734375,1671.4453125,35950.25,1.2474238872528076,0.8108060160011519,0.11756386699926225,0.6911255920003896,0.0025911030006682267,0.0015210139990813332,0.002303751973334632,453.27734375,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,8,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8787278312572997,0.9093762115748875,0.7407407407407407,0.875,17,0.17,0.3365764319896698,0.27593499422073364,36439.83984375,34201.0078125,2238.83203125,35960.14453125,1.1992343664169312,0.8263996599998791,0.11471778899976925,0.7095101340000838,0.0022444179994636215,0.0016347490000043763,0.002365033780000279,453.27734375,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:43Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,9,divi,1,divi,400.0,2.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.7142857142857143,0.855,18,0.18,0.336230993270874,0.2615547180175781,36439.8125,34357.12890625,2082.68359375,35961.859375,1.1948848962783813,0.8220256000004156,0.11306782000065141,0.7065398199993069,0.002277481000419357,0.001833000000260654,0.0023551327333310233,453.28515625,ok,False,,,beta_mult,2.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:44Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,0,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8752745873288594,0.9077570869667239,0.8,0.865,15,0.15,0.3069952726364136,0.22156748175621033,36599.6796875,34793.39453125,1806.28515625,36362.10546875,0.296969473361969,0.880842198001119,0.13335339699915494,0.7453637329999765,0.002368236000620527,0.00156825799967919,0.002484545776666588,453.2890625,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,1,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8768788468816415,0.9085063091968447,0.7692307692307693,0.87,16,0.16,0.30641457438468933,0.2204342782497406,36597.953125,34682.8125,1915.140625,36366.91015625,0.2888043522834778,0.8323920099992392,0.11363318499934394,0.71663224599979,0.002601758998935111,0.0015575939996779198,0.0023887741533326332,453.2890625,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:46Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,2,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.7692307692307693,0.855,16,0.16,0.3061927855014801,0.21919797360897064,36584.7890625,34718.71875,1866.0703125,36361.203125,0.27948182821273804,1.0669778379997297,0.11525270499987528,0.9486857230003807,0.003483204000076512,0.0024599080006737495,0.003162285743334602,453.29296875,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:47Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,3,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.8,0.845,15,0.15,0.3068678081035614,0.22405758500099182,36586.609375,34530.3046875,2056.3046875,36354.859375,0.2896887958049774,1.2898166720005975,0.1733744100001786,1.112517135001326,0.003410316001463798,0.0032577550009591505,0.0037083904500044202,453.29296875,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:49Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,4,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8709470684613785,0.9057611001961952,0.7692307692307693,0.84,16,0.16,0.3049662709236145,0.21667277812957764,36581.21484375,34528.33984375,2052.875,36376.73046875,0.25560465455055237,1.2881692509999993,0.21513347899963264,1.0705012250000436,0.0031693130022176774,0.0017842679990280885,0.003568337416666812,453.30078125,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:49Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,5,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.7692307692307693,0.85,16,0.16,0.30714836716651917,0.22259865701198578,36588.78515625,34794.8671875,1793.91796875,36349.6171875,0.29895883798599243,0.9311986650009203,0.12463001800097118,0.8033014739994542,0.0030466449989035027,0.0026544229986029677,0.0026776715799981805,453.30078125,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:50Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,6,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8709470684613785,0.9057611001961952,0.7692307692307693,0.84,16,0.16,0.3055794835090637,0.22039766609668732,36587.1484375,35040.00390625,1547.14453125,36376.140625,0.2637617886066437,0.9984850799992273,0.12776381699950434,0.868050620001668,0.0029172300000936957,0.0018137080005544703,0.002893502066672227,453.3046875,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:51Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,7,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8709470684613785,0.9057611001961952,0.7692307692307693,0.84,16,0.16,0.30709969997406006,0.21820786595344543,36597.80078125,35066.30859375,1531.4921875,36354.4453125,0.3041934669017792,0.9211569290000625,0.15191108100043493,0.7669151640002383,0.002468828002747614,0.0017136909991677385,0.002556383880000794,453.3046875,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:52Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,8,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.880820652049919,0.9103692378616045,0.7692307692307693,0.88,16,0.16,0.30669963359832764,0.2286715805530548,36595.1796875,34549.671875,2045.5078125,36361.1015625,0.2925977110862732,0.8574180329997034,0.11926718799986702,0.7356760610000492,0.0022147150011733174,0.0019375169995328179,0.002452253536666831,453.3125,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__beta_mult__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:53Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_beta_mult,200,100,3,0.1,0.9,3.0,3101,9,divi,1,divi,800.0,4.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.8,0.85,15,0.15,0.3068349361419678,0.22383159399032593,36588.47265625,34616.73046875,1971.7421875,36354.29296875,0.29272472858428955,0.9011828239999886,0.1176676220002264,0.7808568740001647,0.0027164090006408514,0.0020655459993577097,0.0026028562466672155,453.3125,ok,False,,,beta_mult,4.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:56Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,0,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8944497380545315,0.9169171419342441,0.5405405405405406,0.905,27,0.27,0.4288497567176819,0.3785460293292999,180128.546875,169115.890625,11012.65625,174138.765625,23.959138870239258,2.3336515660012083,0.14686037700084853,2.1790722599998844,0.006292169002335868,0.007046840000839438,0.007263574199999615,468.68359375,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T09:21:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,1,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8792377085595235,0.9094459067254036,0.5263157894736842,0.878,28,0.28,0.43055427074432373,0.3818066716194153,180092.359375,169706.03125,10386.328125,174025.25,24.268442153930664,2.290957380000691,0.1632601680012158,2.120347803000186,0.006210377998286276,0.006453214000430307,0.00706782601000062,463.22265625,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:01Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,2,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.871408677445161,0.9057904437620785,0.4878048780487805,0.853,31,0.31,0.4301295876502991,0.39724525809288025,180080.84375,169803.828125,10277.015625,174030.53125,24.201242446899414,3.0874243950001983,0.14855562699995062,2.9298420890008856,0.006113314999311115,0.008298370999909821,0.009766140296669619,458.38671875,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,3,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8698184951921494,0.9050624835845652,0.5128205128205128,0.841,29,0.29,0.4289883077144623,0.3790850043296814,180106.8125,165854.6875,14252.125,174123.59375,23.93284797668457,2.386921376999453,0.18125439900177298,2.198337604999324,0.005196119998799986,0.006533572999614989,0.007327792016664413,462.20703125,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:06Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,4,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8703094652837517,0.9052867334965388,0.5263157894736842,0.846,28,0.28,0.4300646483898163,0.39484137296676636,180110.125,169927.09375,10183.03125,174056.75,24.21347427368164,2.448375224999836,0.15165816899934725,2.2862023639991094,0.006329334999463754,0.00975560100050643,0.007620674546663698,451.14453125,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,5,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8705745248526675,0.9054079873788929,0.5405405405405406,0.848,27,0.27,0.43006211519241333,0.38851356506347656,180096.859375,170306.65625,9790.203125,174050.625,24.184951782226562,2.367066734999753,0.15157855599863979,2.2082236139995075,0.005966775001070346,0.006489150000561494,0.0073607453799983584,473.15234375,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:10Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,6,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8805842404547156,0.9100870088897038,0.5263157894736842,0.881,28,0.28,0.42801886796951294,0.374120831489563,180155.921875,171140.40625,9015.515625,174191.84375,23.856306076049805,2.2407073009999294,0.16484818099888798,2.0689207239993266,0.005974213003355544,0.0061826999990444165,0.006896402413331088,462.9765625,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:13Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,7,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8697497470393901,0.9050311190243441,0.5128205128205128,0.84,29,0.29,0.42939135432243347,0.3889365792274475,180116.4375,170374.765625,9741.671875,174086.84375,24.118358612060547,2.8714549140004237,0.15120064900111174,2.706225018000623,0.007349929001065902,0.013185485000576591,0.009020750060002077,453.8203125,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,8,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8697497470393901,0.9050311190243441,0.5128205128205128,0.84,29,0.29,0.4309864044189453,0.408104807138443,180083.953125,168603.5,11480.453125,174004.578125,24.3175048828125,2.3648233099993377,0.24166994000006525,2.1154253849999805,0.005952445000730222,0.006779310000638361,0.0070514179499999345,460.1875,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,9,divi,1,divi,250.0,0.25,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.883536667775874,0.911505942957741,0.5,0.887,30,0.3,0.4296529293060303,0.3980305790901184,180119.265625,167104.53125,13014.734375,174085.640625,24.134502410888672,2.188516627998979,0.14681608799946844,2.0352057950003655,0.00552733600125066,0.005781218000265653,0.006784019316667885,469.34765625,ok,False,,,beta_mult,0.25,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:20Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,0,divi,1,divi,500.0,0.5,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9002772499333923,0.919921788208808,0.8333333333333334,0.913,14,0.14,0.34431320428848267,0.28619739413261414,185345.828125,176019.890625,9325.9375,179695.625,11.30040454864502,2.368513196001004,0.1533763369989174,2.2052450649989623,0.005570822000663611,0.009109239999816054,0.007350816883329874,465.27734375,ok,False,,,beta_mult,0.5,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,1,divi,1,divi,500.0,0.5,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8845973904454957,0.9120202475420425,0.7692307692307693,0.889,16,0.16,0.344028502702713,0.27190572023391724,185370.96875,175143.28125,10227.6875,179711.359375,11.319220542907715,2.564803684999788,0.15027548799844226,2.403243017999557,0.0059501390023797285,0.010522619999392191,0.008010810059998524,466.046875,ok,False,,,beta_mult,0.5,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:26Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,2,divi,1,divi,500.0,0.5,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8708787969324527,0.9055473426801351,0.8333333333333334,0.85,14,0.14,0.3456381857395172,0.27470988035202026,185365.4375,176420.84375,8944.59375,179585.75,11.55936050415039,3.1422026740001456,0.20177397599945834,2.929830776000017,0.008001860000149463,0.00976239500050724,0.009766102586666724,466.80859375,ok,False,,,beta_mult,0.5,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:28Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,3,divi,1,divi,500.0,0.5,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8703094652837517,0.9052867334965388,0.8695652173913043,0.846,13,0.13,0.3429659605026245,0.26726776361465454,185378.421875,171951.046875,13427.375,179781.515625,11.193821907043457,2.4148560499997984,0.260706263999964,2.1477512859983108,0.005773244998636073,0.005343373999494361,0.007159170953327703,465.5390625,ok,False,,,beta_mult,0.5,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__beta_mult__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T09:22:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_beta_mult,1000,100,3,0.1,0.9,3.0,3102,4,divi,1,divi,500.0,0.5,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8703094652837517,0.9052867334965388,0.8,0.846,15,0.15,0.3431800603866577,0.2764397859573364,185379.484375,175188.53125,10190.953125,179767.53125,11.223920822143555,2.364758501000324,0.14979723100077535,2.207914697999513,0.006151159997898503,0.0062953310007287655,0.0073597156599983764,472.53125,ok,False,,,beta_mult,0.5,1.0,True
