experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:24Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,6,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8741043507272096,0.9070354933539577,1.0,0.864,10,0.1,0.2639717757701874,0.17852482199668884,188246.4375,180109.78125,8136.65625,184964.1875,3.282248020172119,2.400322359000711,0.15335220999986632,2.2394516059976013,0.0059482350006874185,0.006787997997889761,0.007464838686658671,471.1640625,ok,False,,,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:27Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,7,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8796769232515574,0.9096546123325105,0.9523809523809523,0.879,11,0.11,0.26207518577575684,0.18107062578201294,188287.40625,180889.8125,7397.59375,185079.703125,3.207700729370117,2.585146467001323,0.17465336699751788,2.394975636001618,0.005802826999570243,0.014515969000058249,0.007983252120005394,462.0078125,ok,False,,,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:30Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,8,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8700836382453218,0.9051835311333336,1.0,0.844,10,0.1,0.2639089822769165,0.1805890053510666,188225.84375,182284.3125,5941.53125,184966.46875,3.2593774795532227,2.8446600969982683,0.15157662799902027,2.67576165599894,0.0071797979981056415,0.016555111997149652,0.008919205519996467,458.578125,ok,False,,,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,9,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8951455628445485,0.9172715133207003,1.0,0.906,10,0.1,0.2611238658428192,0.18771588802337646,188262.296875,178557.140625,9705.15625,185143.4375,3.118865966796875,3.3640286170011677,0.2432230519989389,3.1104559269988385,0.008113612999295583,0.009460985002078814,0.010368186423329461,456.03515625,ok,False,,,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:36Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,0,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.873526399256262,0.9067673748127469,0.9523809523809523,0.862,11,0.11,0.26659095287323,0.19092395901679993,188541.375,181877.34375,6664.03125,184806.515625,3.7348532676696777,2.930320043997199,0.16642237400083104,2.7533605600001465,0.006636741996771889,0.009751637000590563,0.009177868533333822,460.9921875,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,1,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8775773322898165,0.9086604863509397,1.0,0.874,10,0.1,0.26408272981643677,0.18439669907093048,188550.328125,179192.609375,9357.71875,184963.71875,3.5866048336029053,2.8907244149995677,0.16744216400184087,2.7153621510005905,0.008001968995813513,0.007150610999815399,0.009051207170001968,471.546875,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,2,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8703094652837517,0.9052867334965388,1.0,0.846,10,0.1,0.2595198154449463,0.18144917488098145,188355.796875,179852.546875,8503.25,185257.625,3.0981698036193848,2.8437084200013487,0.17599034999875585,2.6597210750005615,0.006254970001464244,0.007195300000603311,0.008865736916668539,468.1171875,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,3,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8775773322898165,0.9086604863509397,1.0,0.874,10,0.1,0.2620227336883545,0.17854899168014526,188549.375,179153.953125,9395.421875,185100.0,3.4493820667266846,3.358983365000313,0.1687013199989451,3.1815203330006625,0.0070739000038884114,0.007933294000395108,0.010605067776668874,464.4296875,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:48Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,4,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8768051419230117,0.908297109251397,1.0,0.872,10,0.1,0.2604883909225464,0.17526715993881226,188552.75,179379.90625,9172.84375,185202.125,3.3506202697753906,2.975871320999431,0.17071153600045363,2.798028876000899,0.006746305003616726,0.00634524600172881,0.009326762920002996,468.8828125,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:51Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,5,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.869543484391477,0.9049370700829545,1.0,0.834,10,0.1,0.2662655711174011,0.18246284127235413,188368.734375,178842.1875,9526.546875,184819.5625,3.549177885055542,2.855071535999741,0.17404063799767755,2.6734656920016278,0.008640009004011517,0.006782075000955956,0.008911552306672092,470.15234375,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:54Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,6,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8696908176385139,0.9050042410529601,1.0,0.839,10,0.1,0.2648463547229767,0.16949088871479034,188558.546875,180310.625,8247.921875,184915.4375,3.643111228942871,2.7077462489978643,0.16613003599923104,2.534593682998093,0.0061545979988295585,0.006215207999048289,0.008448645609993644,472.82421875,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,7,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.883536667775874,0.9115059429577412,0.9523809523809523,0.887,11,0.11,0.2581697702407837,0.1762544810771942,188452.4375,180947.359375,7505.078125,185350.640625,3.101797342300415,2.9769124720005493,0.19011872600094648,2.7768476090022887,0.008572320999519434,0.009181838999211323,0.009256158696674295,453.3671875,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:20:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,8,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8760716949460613,0.9079530683949322,1.0,0.87,10,0.1,0.2653422951698303,0.18430784344673157,188522.375,182032.53125,6489.84375,184881.828125,3.640545129776001,3.2943389719985134,0.2513699880000786,3.035860034000507,0.009560123999108328,0.006190072999743279,0.010119533446668357,460.875,ok,False,,,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:20:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102,9,divi,1,divi,1000.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8995162905625221,0.9195246167542159,1.0,0.912,10,0.1,0.25675326585769653,0.17441588640213013,188416.171875,178529.046875,9887.125,185448.765625,2.9674136638641357,3.144508166002197,0.19842986099683912,2.9367202690009435,0.008305818999360781,0.0085726440011058,0.009789067563336478,470.4140625,ok,False,,,lr,0.05,0.01,True
