experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:05Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,0,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8768788468816415,0.9085063091968447,0.5555555555555556,0.87,26,0.26,0.4033045470714569,0.3418942093849182,36114.3671875,33926.39453125,2187.97265625,35069.875,5.222455978393555,1.011407796999265,0.1827195220030262,0.8262518430019554,0.0025653249977040105,0.0016892120002012234,0.002754172810006518,448.58203125,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:06Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,1,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8752745873288594,0.9077570869667239,0.5555555555555556,0.865,26,0.26,0.4020082950592041,0.33538389205932617,36108.59765625,33454.0859375,2654.51171875,35087.42578125,5.105858325958252,0.8733259680011543,0.11807577000217861,0.7527449359986349,0.0024693119994481094,0.0019431489999988116,0.0025091497866621165,452.3515625,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,2,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.5405405405405406,0.855,27,0.27,0.40660008788108826,0.369909405708313,36112.85546875,34019.36328125,2093.4921875,35013.38671875,5.497335910797119,1.0399744200003624,0.11628097900029388,0.9205583980001393,0.003546923995600082,0.002550697998231044,0.0030685279933337977,452.05078125,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,3,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.5555555555555556,0.85,26,0.26,0.40264153480529785,0.3604307770729065,36106.2578125,33544.24609375,2562.01171875,35068.640625,5.188094139099121,1.2094033310022496,0.11940481799683766,1.0875049069982197,0.0036169680024613626,0.0018356449982093181,0.003625016356660732,452.81640625,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:09Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,4,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.5555555555555556,0.85,26,0.26,0.40158212184906006,0.3524704575538635,36102.453125,34084.38671875,2018.06640625,35083.82421875,5.093147277832031,1.2211054660001537,0.1293783050023194,1.0893396610008494,0.002619487000629306,0.001825392999307951,0.0036311322033361648,452.74609375,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,5,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.5555555555555556,0.845,26,0.26,0.4033753275871277,0.3542932868003845,36103.28515625,33705.17578125,2398.109375,35061.23828125,5.2102437019348145,1.1373062760030734,0.19412982799985912,0.9407400119998783,0.0024759119987720624,0.001771431001543533,0.0031358000399995946,448.6015625,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:12Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,6,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8708232455998861,0.905704516970206,0.5555555555555556,0.835,26,0.26,0.4005756676197052,0.3377535939216614,36116.6484375,34031.90625,2084.7421875,35105.15234375,5.057473659515381,1.2491545360026066,0.15705255699867848,1.089617551999254,0.005151584999111947,0.001715885999146849,0.00363205850666418,450.6171875,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:13Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,7,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.5882352941176471,0.845,24,0.24,0.399139404296875,0.3401920199394226,36101.66796875,34154.51953125,1947.1484375,35115.4296875,4.931188583374023,1.0492612319976615,0.12301645199841005,0.9236352249972697,0.0033035400047083385,0.002036826997937169,0.0030787840833242323,451.84375,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:14Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,8,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8768788468816415,0.9085063091968447,0.5555555555555556,0.87,26,0.26,0.4040842056274414,0.35737544298171997,36119.81640625,33540.44140625,2579.375,35054.96875,5.324247360229492,0.8842667459975928,0.12033278299713857,0.7614353799981473,0.0024626049998914823,0.0018931439990410581,0.0025381179333271576,451.84375,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,9,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8709470684613785,0.9057611001961952,0.5405405405405406,0.84,27,0.27,0.40041789412498474,0.3452681303024292,36113.828125,33727.671875,2386.15625,35103.734375,5.050462245941162,0.9970882119996531,0.11783472900060588,0.8762508479994722,0.004071154999110149,0.0024063460004981607,0.0029208361599982404,452.15234375,ok,False,,,temp_end,0.1,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,0,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.2,300,300,4,3,80,240,"[80, 160, 240]",0.8752745873288594,0.9077570869667239,0.5714285714285714,0.865,25,0.25,0.4080296456813812,0.3513619303703308,36109.765625,34011.0390625,2098.7265625,35004.046875,5.528599739074707,1.279869198002416,0.16624719299943536,1.1106156189998728,0.0034524130023783073,0.002267544998176163,0.0037020520633329096,453.37890625,ok,False,,,temp_end,0.2,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:17Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,1,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.2,300,300,4,3,80,240,"[80, 160, 240]",0.8752745873288594,0.9077570869667239,0.5714285714285714,0.865,25,0.25,0.4065106511116028,0.34182024002075195,36110.328125,33549.2109375,2561.1171875,35026.4375,5.419458389282227,1.3150054340003408,0.1910819389995595,1.1211794830014696,0.003992387002654141,0.0019900810002582148,0.0037372649433382323,452.3125,ok,False,,,temp_end,0.2,0.1,True
sens_synth__synthetic_n200_d100_fixedseed3101__temp_end__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:26:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_temp_end,200,100,3,0.1,0.9,3.0,3101,2,divi,1,divi,200.0,1.0,80,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.2,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.5714285714285714,0.855,25,0.25,0.40981781482696533,0.37097322940826416,36103.03515625,34043.87109375,2059.1640625,34968.765625,5.671346664428711,0.8888675449998118,0.13662663900322514,0.7498313690011855,0.002402976002485957,0.0017955990006157663,0.0024994378966706186,453.3828125,ok,False,,,temp_end,0.2,0.1,True
