scenario,n,d,d_info,k_true,delta,noise_sd,seed,split_interval,split_burn_in,split_persistence,split_warmup_epochs,split_accept_tol_per_sample,min_cluster_size_for_split,method,status,error,ARI,NMI,runtime_sec,final_K,over_split,under_split,correct_K,split_proposals,accepted_splits,rejected_splits,active_dims,feature_f1_thresh,feature_f1_topd,split_history_json
matched_sparse_gaussian,200,100,10,3,2.0,3.0,13,60,120,2,20,0.001,25,burnin_only,ok,,0.7304591669264876,0.8278963233325899,1.3254746769998746,5,1,0,0,4,4,0,17,0.7407407407407407,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 187.0474395751953, ""cluster_size"": 200, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 183.52381896972656, ""cluster_size"": 98, ""persistence_count"": 1}, {""split_idx"": 2, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 180.36337280273438, ""cluster_size"": 66, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 179.84646606445312, ""cluster_size"": 66, ""persistence_count"": 1}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,13,60,120,2,20,0.001,25,burnin_persistence,ok,,0.42242072962403154,0.47004259102028323,1.1367722199993295,3,0,0,1,2,2,0,19,0.6896551724137931,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 185.55935668945312, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 181.4552001953125, ""cluster_size"": 118, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,13,60,120,2,20,0.001,25,full_safeguard,ok,,1.0,1.0,1.3312473519999912,3,0,0,1,2,2,0,18,0.7142857142857143,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 37810.90234375, ""split_loss"": 37626.375, ""improvement"": 184.52734375, ""improvement_per_sample"": 0.92263671875, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 185.55935668945312, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 37116.1171875, ""split_loss"": 36977.90625, ""improvement"": 138.2109375, ""improvement_per_sample"": 0.6910546875, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 181.53591918945312, ""cluster_size"": 126, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,14,60,120,2,20,0.001,25,original,ok,,0.5647829828742227,0.7382577400401896,1.0060795489989687,6,1,0,0,4,4,0,18,0.7142857142857143,1.0,[]
matched_sparse_gaussian,200,100,10,3,2.0,3.0,14,60,120,2,20,0.001,25,burnin_only,ok,,0.7921325590960431,0.8158172843408821,0.9115035329996317,5,1,0,0,4,4,0,18,0.7142857142857143,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 186.09600830078125, ""cluster_size"": 200, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 182.47958374023438, ""cluster_size"": 95, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 181.1811065673828, ""cluster_size"": 57, ""persistence_count"": 1}, {""split_idx"": 2, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 178.92965698242188, ""cluster_size"": 52, ""persistence_count"": 1}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,14,60,120,2,20,0.001,25,burnin_persistence,ok,,0.48509802544224606,0.5233033691705491,0.8492841219995171,3,0,0,1,2,2,0,18,0.7142857142857143,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 184.8312530517578, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 180.89854431152344, ""cluster_size"": 127, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,14,60,120,2,20,0.001,25,full_safeguard,ok,,0.9412870851583854,0.9205191285435739,1.044526155999847,3,0,0,1,2,2,0,19,0.6896551724137931,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 37686.14453125, ""split_loss"": 37447.890625, ""improvement"": 238.25390625, ""improvement_per_sample"": 1.19126953125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 184.8312530517578, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 36944.125, ""split_loss"": 36856.5859375, ""improvement"": 87.5390625, ""improvement_per_sample"": 0.4376953125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 181.01719665527344, ""cluster_size"": 131, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,15,60,120,2,20,0.001,25,original,ok,,0.5694096018340312,0.7480434548883405,1.1233810230005474,6,1,0,0,4,4,0,25,0.5714285714285714,1.0,[]
matched_sparse_gaussian,200,100,10,3,2.0,3.0,15,60,120,2,20,0.001,25,burnin_only,ok,,0.7170770956554009,0.8098906759589269,0.9166853959995933,5,1,0,0,4,4,0,28,0.5263157894736842,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 184.04354858398438, ""cluster_size"": 200, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 179.94712829589844, ""cluster_size"": 103, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 177.1936798095703, ""cluster_size"": 66, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 176.51829528808594, ""cluster_size"": 68, ""persistence_count"": 1}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,15,60,120,2,20,0.001,25,burnin_persistence,ok,,0.48613569404442286,0.5131949230930113,0.8481277190003311,3,0,0,1,2,2,0,27,0.5405405405405406,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 182.5928497314453, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 178.28329467773438, ""cluster_size"": 114, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,15,60,120,2,20,0.001,25,full_safeguard,ok,,0.44776926422783625,0.5207528180763613,0.9548190250006883,2,0,1,0,2,1,1,27,0.5405405405405406,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 37307.64453125, ""split_loss"": 37333.1328125, ""improvement"": -25.48828125, ""improvement_per_sample"": -0.12744140625, ""accept_tol_per_sample"": 0.001, ""accepted"": false, ""epoch"": 180, ""diagnostic_score"": 182.5928497314453, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 37297.91015625, ""split_loss"": 37160.8125, ""improvement"": 137.09765625, ""improvement_per_sample"": 0.68548828125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 181.71189880371094, ""cluster_size"": 200, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,16,60,120,2,20,0.001,25,original,ok,,0.5714384701753078,0.7618349214255549,1.061888029000329,6,1,0,0,4,4,0,14,0.8333333333333334,1.0,[]
matched_sparse_gaussian,200,100,10,3,2.0,3.0,16,60,120,2,20,0.001,25,burnin_only,ok,,0.728969019642824,0.8283442491600839,1.1398548020006274,5,1,0,0,4,4,0,15,0.8,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 189.39515686035156, ""cluster_size"": 200, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 185.6949462890625, ""cluster_size"": 98, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 182.90528869628906, ""cluster_size"": 66, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 182.19110107421875, ""cluster_size"": 68, ""persistence_count"": 1}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,16,60,120,2,20,0.001,25,burnin_persistence,ok,,0.41117078657420053,0.4584154793729684,1.1656640820001485,3,0,0,1,2,2,0,15,0.8,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 188.2029266357422, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 184.33184814453125, ""cluster_size"": 116, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,16,60,120,2,20,0.001,25,full_safeguard,ok,,0.9412734838994374,0.9205309341305687,1.520553125999868,3,0,0,1,2,2,0,15,0.8,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 38160.2578125, ""split_loss"": 37989.17578125, ""improvement"": 171.08203125, ""improvement_per_sample"": 0.85541015625, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 188.2029266357422, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 37451.6484375, ""split_loss"": 37388.46875, ""improvement"": 63.1796875, ""improvement_per_sample"": 0.3158984375, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 184.35211181640625, ""cluster_size"": 120, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,17,60,120,2,20,0.001,25,original,ok,,0.6897338901109689,0.7944343514436915,1.5177054700016015,6,1,0,0,4,4,0,24,0.5882352941176471,1.0,[]
matched_sparse_gaussian,200,100,10,3,2.0,3.0,17,60,120,2,20,0.001,25,burnin_only,ok,,0.7217697931932735,0.8258751818811734,1.031472461998419,5,1,0,0,4,4,0,22,0.625,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 183.7621307373047, ""cluster_size"": 200, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 179.7881317138672, ""cluster_size"": 97, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 178.1364288330078, ""cluster_size"": 62, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 176.02804565429688, ""cluster_size"": 68, ""persistence_count"": 1}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,17,60,120,2,20,0.001,25,burnin_persistence,ok,,0.4655642273148746,0.510895239401782,0.8532713149998017,3,0,0,1,2,2,0,29,0.5128205128205128,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 182.2659149169922, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 177.65249633789062, ""cluster_size"": 123, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,17,60,120,2,20,0.001,25,full_safeguard,ok,,0.6522908990046385,0.6779886535737708,1.0448441169992293,3,0,0,1,2,2,0,26,0.5555555555555556,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 37263.6640625, ""split_loss"": 37174.484375, ""improvement"": 89.1796875, ""improvement_per_sample"": 0.4458984375, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 182.2659149169922, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 36510.80859375, ""split_loss"": 36496.9140625, ""improvement"": 13.89453125, ""improvement_per_sample"": 0.06947265625, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 177.85650634765625, ""cluster_size"": 132, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,18,60,120,2,20,0.001,25,original,ok,,0.6845879054398343,0.790272860322366,1.0650662150001153,6,1,0,0,4,4,0,23,0.6060606060606061,1.0,[]
matched_sparse_gaussian,200,100,10,3,2.0,3.0,18,60,120,2,20,0.001,25,burnin_only,ok,,0.723402630592002,0.8264417661192569,0.9145888999992167,5,1,0,0,4,4,0,24,0.5882352941176471,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 184.92733764648438, ""cluster_size"": 200, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 180.8429718017578, ""cluster_size"": 97, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 178.10430908203125, ""cluster_size"": 66, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 177.69387817382812, ""cluster_size"": 68, ""persistence_count"": 1}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,18,60,120,2,20,0.001,25,burnin_persistence,ok,,0.383340345138888,0.43961323532807134,0.8212259030005953,3,0,0,1,2,2,0,26,0.5555555555555556,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 183.48138427734375, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 178.7606201171875, ""cluster_size"": 110, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,18,60,120,2,20,0.001,25,full_safeguard,ok,,0.9409668996591551,0.9304448083881361,1.047525358000712,3,0,0,1,2,2,0,26,0.5555555555555556,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 37448.62109375, ""split_loss"": 37401.46484375, ""improvement"": 47.15625, ""improvement_per_sample"": 0.23578125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 183.48138427734375, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 36724.4140625, ""split_loss"": 36606.65234375, ""improvement"": 117.76171875, ""improvement_per_sample"": 0.58880859375, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 178.8108673095703, ""cluster_size"": 118, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,19,60,120,2,20,0.001,25,original,ok,,0.6738263136410904,0.7873475832799012,1.0474034150010993,6,1,0,0,4,4,0,27,0.5405405405405406,1.0,[]
matched_sparse_gaussian,200,100,10,3,2.0,3.0,19,60,120,2,20,0.001,25,burnin_only,ok,,0.72313060602531,0.8263398059101416,0.940989160000754,5,1,0,0,4,4,0,29,0.5128205128205128,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 184.07373046875, ""cluster_size"": 200, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 179.9346923828125, ""cluster_size"": 98, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 178.808349609375, ""cluster_size"": 90, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 176.8583984375, ""cluster_size"": 66, ""persistence_count"": 1}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,19,60,120,2,20,0.001,25,burnin_persistence,ok,,0.3810113534156982,0.43998760027410605,0.8658724609995261,3,0,0,1,2,2,0,29,0.5128205128205128,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 182.55540466308594, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 178.40057373046875, ""cluster_size"": 106, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,19,60,120,2,20,0.001,25,full_safeguard,ok,,0.9555790820904775,0.935437545993921,1.3082216399998288,3,0,0,1,2,2,0,31,0.4878048780487805,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 37320.03125, ""split_loss"": 37067.3671875, ""improvement"": 252.6640625, ""improvement_per_sample"": 1.2633203125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 182.55540466308594, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 36616.96875, ""split_loss"": 36451.1796875, ""improvement"": 165.7890625, ""improvement_per_sample"": 0.8289453125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 178.4665985107422, ""cluster_size"": 114, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,20,60,120,2,20,0.001,25,original,ok,,0.6776079446300929,0.7885438073574245,1.4832028210003045,6,1,0,0,4,4,0,13,0.8695652173913043,1.0,[]
